"Date","Campaign_ID","Campaign_Type","Target_Audience","Duration","Channel_Used","Impressions","Clicks","Leads","Conversions","Revenue","Acquisition_Cost","Customer_Segment","website_visits","Indian_Cities","CTR","Conversion_Rate","Website_Conversion_Rate","ROAS","CPL","CPC","Cost_Per_Conversion","Profit","ROI"
"02-01-2025","NY-CMP-24575","Influencer","Youth","18","Google, YouTube","87948","12345","3256","1828","731200.00","103.20","Working Women","17135","Ludhiana","14.036703506","14.807614418","10.668222935","7085.271317829457364341","0.031695331","0.008359659","0.056455142","731096.80","708427.131782945736434108"
"02-01-2025","NY-CMP-25554","Social Media","Tier 2 City Customers","7","Facebook, Email, YouTube","36359","2941","1545","539","190806.00","388.63","Working Women","11329","Howrah","8.088781319","18.327099625","4.757701474","490.970846306255307104","0.251540453","0.132142128","0.721020408","190417.37","48997.084630625530710444"
"02-01-2025","NY-CMP-26015","Influencer","Youth","14","Facebook, Email","50538","2950","1046","469","190414.00","569.62","Tier 2 City Customers","8289","Jammu","5.837191816","15.898305084","5.658101097","334.282504125557389136","0.544569789","0.193091525","1.214541577","189844.38","33328.250412555738913661"
"02-01-2025","NY-CMP-26731","Email","Premium Shoppers","30","WhatsApp, Google","94462","3912","1118","879","348084.00","168.41","College Students","278","Guntur","4.141347843","22.469325153","316.187050359","2066.884389288047028086","0.150635062","0.043049591","0.191592718","347915.59","206588.438928804702808621"
"02-01-2025","NY-CMP-26834","Influencer","Youth","25","YouTube, Facebook","83412","1757","848","640","215680.00","218.64","College Students","6358","Gulbarga","2.106411547","36.425725668","10.066058508","986.461763629710940358","0.257830188","0.124439385","0.341625000","215461.36","98546.176362971094035858"
"02-01-2025","NY-CMP-26881","Social Media","Working Women","17","Email","59103","2399","629","419","246372.00","284.83","Premium Shoppers","13488","Howrah","4.059015616","17.465610671","3.106465005","864.979110346522487097","0.452829888","0.118728636","0.679785202","246087.17","86397.911034652248709756"
"02-01-2025","NY-CMP-27267","Social Media","Working Women","20","Google, Email","56551","7509","2052","1105","301665.00","161.56","Youth","16815","Patna","13.278279782","14.715674523","6.571513529","1867.201039861351819757","0.078732943","0.021515514","0.146208144","301503.44","186620.103986135181975736"
"02-01-2025","NY-CMP-27488","SEO","College Students","29","Google","18145","1228","252","127","72136.00","976.39","Youth","8966","Jalandhar","6.767704601","10.342019543","1.416462190","73.880314218703591802","3.874563492","0.795105863","7.688110236","71159.61","7288.031421870359180245"
"02-01-2025","NY-CMP-27763","Social Media","Working Women","6","WhatsApp","56425","5315","2460","1919","642865.00","143.96","College Students","3527","Jalandhar","9.419583517","36.105362182","54.408846044","4465.580716865796054459","0.058520325","0.027085606","0.075018238","642721.04","446458.071686579605445957"
"02-01-2025","NY-CMP-27890","SEO","College Students","12","YouTube, Facebook","10391","806","307","233","143295.00","882.18","Premium Shoppers","11918","Guntur","7.756712539","28.908188585","1.955026011","162.432836836019859892","2.873550488","1.094516129","3.786180257","142412.82","16143.283683601985989253"
"02-01-2025","NY-CMP-27933","SEO","Tier 2 City Customers","16","Facebook","81409","6180","3691","1549","1031634.00","108.64","Premium Shoppers","2492","Warangal","7.591298259","25.064724919","62.158908507","9495.894698085419734904","0.029433757","0.017579288","0.070135571","1031525.36","949489.469808541973490427"
"02-01-2025","NY-CMP-28359","Social Media","Premium Shoppers","27","Google, Email","46289","6562","2678","1221","681318.00","45.78","College Students","13369","Ajmer","14.176154161","18.607131971","9.133069040","14882.43774574049803407","0.017094846","0.006976531","0.037493857","681272.22","1488143.774574049803407601"
"02-01-2025","NY-CMP-28468","Email","Youth","7","Facebook, Email","12984","270","81","28","18732.00","8414.39","College Students","13784","Ludhiana","2.079482439","10.370370370","0.203134068","2.226186330797597924","103.881358024","31.164407407","300.513928571","10317.61","122.618633079759792450"
"02-01-2025","NY-CMP-28474","Social Media","College Students","27","Google, Instagram, WhatsApp","58092","1342","461","314","181492.00","700.50","Tier 2 City Customers","5789","Jammu","2.310128761","23.397913561","5.424080152","259.089221984296930763","1.519522776","0.521982116","2.230891719","180791.50","25808.922198429693076374"
"02-01-2025","NY-CMP-28543","Influencer","Working Women","11","Google","82449","4256","1720","720","260640.00","324.59","Tier 2 City Customers","1323","Nashik","5.161978920","16.917293233","54.421768707","802.982223728395822422","0.188715116","0.076266447","0.450819444","260315.41","80198.222372839582242213"
"02-01-2025","NY-CMP-28758","Paid Ads","College Students","5","WhatsApp, YouTube","13444","1449","614","467","356321.00","491.59","College Students","10180","Warangal","10.778042249","32.229123533","4.587426326","724.833702882483370288","0.800635179","0.339261559","1.052655246","355829.41","72383.370288248337028824"
"02-01-2025","NY-CMP-28839","SEO","Premium Shoppers","10","Google, Instagram","49505","7064","2151","1346","1072762.00","113.75","Youth","8875","Nashik","14.269265730","19.054360135","15.166197183","9430.874725274725274725","0.052882380","0.016102774","0.084509658","1072648.25","942987.472527472527472527"
"02-01-2025","NY-CMP-29306","Email","Premium Shoppers","14","YouTube, Facebook, Google","30658","4254","947","317","171497.00","905.36","Tier 2 City Customers","15462","Jammu","13.875660512","7.451810061","2.050187556","189.424096492003181055","0.956029567","0.212825575","2.856025236","170591.64","18842.409649200318105504"
"02-01-2025","NY-CMP-29486","Influencer","Tier 2 City Customers","28","Facebook, Email, Google","35506","4078","2317","732","376248.00","231.17","College Students","9402","Surat","11.485382752","17.949975478","7.785577536","1627.581433577021239780","0.099771255","0.056687101","0.315806010","376016.83","162658.143357702123978024"
"02-01-2025","NY-CMP-29596","SEO","Youth","26","YouTube, Facebook, Instagram","98736","6978","3976","1261","482963.00","107.51","Youth","12711","Meerut","7.067331064","18.071080538","9.920541263","4492.261185006045949214","0.027039738","0.015406993","0.085257731","482855.49","449126.118500604594921402"
"02-01-2025","NY-CMP-30297","Influencer","College Students","21","WhatsApp, Email","97041","5097","1106","382","88242.00","282.93","Working Women","14512","Vadodara","5.252419080","7.494604669","2.632304299","311.886332308344820273","0.255813743","0.055509123","0.740654450","87959.07","31088.633230834482027356"
"02-01-2025","NY-CMP-30312","Social Media","Working Women","17","Google, Facebook","37613","5617","1609","562","365862.00","298.87","College Students","7503","Durgapur","14.933666551","10.005340929","7.490337198","1224.150968648576304078","0.185748912","0.053208118","0.531797153","365563.13","122315.096864857630407869"
"02-01-2025","NY-CMP-30498","Paid Ads","Working Women","29","Instagram, WhatsApp, Google","24553","2914","1284","649","371877.00","270.44","Youth","5052","Madurai","11.868203478","22.271791352","12.846397466","1375.081348912882709658","0.210623052","0.092807137","0.416702619","371606.56","137408.134891288270965833"
"02-01-2025","NY-CMP-31051","Social Media","Working Women","8","Facebook","87420","8735","2694","1756","503972.00","69.50","Tier 2 City Customers","12830","Solapur","9.991992679","20.103033772","13.686671862","7251.395683453237410071","0.025798069","0.007956496","0.039578587","503902.50","725039.568345323741007194"
"02-01-2025","NY-CMP-31128","SEO","Youth","23","Email, Google, Instagram","76585","4594","1948","1325","382925.00","88.23","Tier 2 City Customers","15974","Thane","5.998563687","28.841967784","8.294728934","4340.077071290944123314","0.045292607","0.019205485","0.066588679","382836.77","433907.707129094412331406"
"02-01-2025","NY-CMP-31234","Influencer","Youth","17","Email, YouTube","86916","8403","1939","786","270384.00","213.60","Working Women","12455","Noida","9.667955267","9.353802213","6.310718586","1265.842696629213483146","0.110159876","0.025419493","0.271755725","270170.40","126484.269662921348314606"
"02-01-2025","NY-CMP-31635","SEO","Working Women","28","Facebook, Email, WhatsApp","67603","2355","655","413","312228.00","277.88","Youth","5224","Chennai","3.483573214","17.537154989","7.905819295","1123.607312508996689218","0.424244274","0.117995753","0.672832929","311950.12","112260.731250899668921836"
"02-01-2025","NY-CMP-31804","SEO","College Students","11","YouTube","26285","753","341","242","175692.00","1013.31","Youth","12264","Navi Mumbai","2.864751759","32.138114209","1.973255055","173.384255558516150042","2.971583577","1.345697211","4.187231404","174678.69","17238.425555851615004292"
"02-01-2025","NY-CMP-31900","Email","Working Women","18","Instagram, YouTube","31435","3132","925","720","366480.00","72.52","College Students","11313","Jamnagar","9.963416573","22.988505747","6.364359586","5053.502482073910645339","0.078400000","0.023154533","0.100722222","366407.48","505250.248207391064533921"
"02-01-2025","NY-CMP-32391","Influencer","Working Women","15","Google, WhatsApp, YouTube","36975","5191","2611","2076","734904.00","91.91","College Students","978","Erode","14.039215686","39.992294355","212.269938650","7995.909041453595909041","0.035201072","0.017705644","0.044272639","734812.09","799490.904145359590904145"
"02-01-2025","NY-CMP-32545","Paid Ads","Tier 2 City Customers","11","Facebook, Email, Google","80476","4456","2590","1113","536466.00","207.31","Tier 2 City Customers","17576","Noida","5.537054525","24.977558348","6.332498862","2587.747817278471853745","0.080042471","0.046523788","0.186262353","536258.69","258674.781727847185374559"
"02-01-2025","NY-CMP-32647","Influencer","Youth","11","Email, Google, Instagram","62684","1571","374","214","130754.00","1181.71","College Students","16756","Siliguri","2.506221683","13.621896880","1.277154452","110.648128559460442917","3.159652406","0.752202418","5.522009345","129572.29","10964.812855946044291746"
"02-01-2025","NY-CMP-33191","Social Media","Working Women","25","Google","51256","4132","2453","1095","811395.00","113.31","College Students","13131","Tiruppur","8.061495239","26.500484027","8.339045007","7160.841938046068308181","0.046192417","0.027422555","0.103479452","811281.69","715984.193804606830818109"
"02-01-2025","NY-CMP-33220","Paid Ads","Youth","30","Instagram","70589","2657","1240","703","436563.00","332.34","Premium Shoppers","14136","Amravati","3.764042556","26.458411742","4.973118279","1313.603538544863693807","0.268016129","0.125080918","0.472745376","436230.66","131260.353854486369380754"
"02-01-2025","NY-CMP-33799","Paid Ads","Premium Shoppers","7","Email","26663","1245","554","382","149744.00","703.74","College Students","6556","Akola","4.669392041","30.682730923","5.826723611","212.783130133287861994","1.270288808","0.565253012","1.842251308","149040.26","21178.313013328786199448"
"02-01-2025","NY-CMP-34105","Social Media","Premium Shoppers","17","Facebook, Email","70382","4231","1351","905","331230.00","292.04","College Students","15668","Faridabad","6.011480208","21.389742377","5.776104161","1134.193946034789754828","0.216165803","0.069023871","0.322696132","330937.96","113319.394603478975482810"
"02-01-2025","NY-CMP-35370","Paid Ads","Youth","7","Google","76303","2521","1508","817","416670.00","275.74","Tier 2 City Customers","18109","Hubli","3.303933003","32.407774692","4.511568833","1511.097410604192355117","0.182851458","0.109377231","0.337503059","416394.26","151009.741060419235511713"
"02-01-2025","NY-CMP-35388","SEO","Tier 2 City Customers","16","Google","96258","1975","431","227","148458.00","981.69","Youth","16073","Mangalore","2.051777514","11.493670886","1.412306352","151.226965742749747883","2.277703016","0.497058227","4.324625550","147476.31","15022.696574274974788375"
"02-01-2025","NY-CMP-35676","Influencer","Tier 2 City Customers","13","Facebook","66085","3264","1723","1144","700128.00","115.32","Premium Shoppers","14701","Kochi","4.939093591","35.049019607","7.781783552","6071.175858480749219562","0.066929773","0.035330882","0.100804195","700012.68","607017.585848074921956295"
"02-01-2025","NY-CMP-35713","Influencer","Youth","9","WhatsApp","44699","2456","1264","987","719523.00","261.41","College Students","19800","Bhavnagar","5.494530078","40.187296416","4.984848484","2752.469301097892199992","0.206811708","0.106437296","0.264853090","719261.59","275146.930109789219999234"
"02-01-2025","NY-CMP-35921","Paid Ads","Tier 2 City Customers","27","Google, Facebook, WhatsApp","53461","2215","1140","439","340664.00","351.73","Working Women","17509","Loni","4.143207197","19.819413092","2.507281969","968.538367497796605350","0.308535087","0.158794582","0.801207289","340312.27","96753.836749779660535069"
"02-01-2025","NY-CMP-36225","SEO","Premium Shoppers","16","Facebook","21505","581","153","87","40716.00","3244.85","Premium Shoppers","8459","Jamnagar","2.701697279","14.974182444","1.028490365","12.547883569348352003","21.208169934","5.584939759","37.297126436","37471.15","1154.788356934835200394"
"02-01-2025","NY-CMP-36370","Paid Ads","Tier 2 City Customers","9","Google, Facebook, Instagram","87203","10735","3451","1407","710535.00","135.54","Youth","5486","Gaya","12.310356295","13.106660456","25.647101713","5242.253209384683488269","0.039275572","0.012625989","0.096332622","710399.46","524125.320938468348826914"
"02-01-2025","NY-CMP-36979","SEO","Working Women","10","Instagram, Email","54676","3752","2035","1622","1224610.00","78.90","Premium Shoppers","16020","Kolkata","6.862243031","43.230277185","10.124843945","15521.03929024081115335","0.038771498","0.021028784","0.048643649","1224531.10","1552003.929024081115335868"
"02-01-2025","NY-CMP-36981","SEO","Tier 2 City Customers","11","WhatsApp, Email, Facebook","77936","10596","2464","1388","967436.00","80.81","Tier 2 City Customers","16390","Ujjain","13.595770888","13.099282748","8.468578401","11971.73617126593243410","0.032796266","0.007626462","0.058220461","967355.19","1197073.617126593243410469"
"02-01-2025","NY-CMP-37972","SEO","Premium Shoppers","6","Instagram, WhatsApp, Facebook","34869","1277","361","243","75573.00","266.35","Working Women","15195","Maheshtala","3.662278814","19.028974158","1.599210266","283.735686127276140416","0.737811634","0.208574784","1.096090534","75306.65","28273.568612727614041674"
"02-01-2025","NY-CMP-38658","SEO","Working Women","12","Instagram, YouTube","21596","2206","1312","918","214812.00","273.58","Premium Shoppers","14758","Coimbatore","10.214854602","41.613780598","6.220355061","785.188975802324731340","0.208521341","0.124016319","0.298017429","214538.42","78418.897580232473134001"
"02-01-2025","NY-CMP-38709","Influencer","Youth","29","WhatsApp","72914","2761","595","343","196882.00","634.73","Premium Shoppers","5732","Kolhapur","3.786652769","12.423035132","5.983949755","310.182282230239629448","1.066773109","0.229891343","1.850524781","196247.27","30918.228223023962944874"
"02-01-2025","NY-CMP-38952","Email","Premium Shoppers","23","Instagram","20494","1206","628","437","98762.00","280.67","Tier 2 City Customers","16247","Ambattur","5.884649165","36.235489220","2.689727334","351.879431360672676096","0.446926751","0.232728026","0.642265446","98481.33","35087.943136067267609648"
"02-01-2025","NY-CMP-38989","Influencer","Premium Shoppers","14","Facebook, Instagram","76189","7709","4470","3476","1296548.00","69.89","Youth","19188","Nellore","10.118258541","45.090154365","18.115488847","18551.26627557590499356","0.015635346","0.009066026","0.020106444","1296478.11","1855026.627557590499356131"
"02-01-2025","NY-CMP-39068","SEO","Youth","13","WhatsApp, Email, Google","36925","5430","2279","1583","1024201.00","76.56","Youth","534","Nellore","14.705484089","29.152854511","296.441947565","13377.75600835945663531","0.033593681","0.014099447","0.048363866","1024124.44","1337675.600835945663531870"
"02-01-2025","NY-CMP-39367","Influencer","Premium Shoppers","17","Email","59134","5011","1409","814","583638.00","97.72","Premium Shoppers","17173","Salem","8.473974363","16.244262622","4.739998835","5972.554236594351207531","0.069354151","0.019501097","0.120049140","583540.28","597155.423659435120753172"
"02-01-2025","NY-CMP-39518","SEO","Working Women","24","Email, Google","28581","3181","1059","500","160000.00","161.39","College Students","11287","Cuttack","11.129771526","15.718327569","4.429875077","991.387322634611809901","0.152398489","0.050735617","0.322780000","159838.61","99038.732263461180990148"
"02-01-2025","NY-CMP-39654","Influencer","Premium Shoppers","13","WhatsApp, Facebook","67591","9418","5041","3055","2312635.00","55.50","Tier 2 City Customers","7678","Tirunelveli","13.933807755","32.437884901","39.789007554","41669.09909909909909909","0.011009720","0.005892970","0.018166939","2312579.50","4166809.909909909909909909"
"02-01-2025","NY-CMP-40002","Influencer","Tier 2 City Customers","26","YouTube, Google, Instagram","15851","572","328","102","41412.00","2364.40","Working Women","2151","Aligarh","3.608605135","17.832167832","4.741980474","17.514802909829132126","7.208536585","4.133566433","23.180392156","39047.60","1651.480290982913212654"
"02-01-2025","NY-CMP-40521","Influencer","Tier 2 City Customers","19","Email, WhatsApp","28733","3612","1906","1198","277936.00","83.73","Youth","7564","Delhi","12.570911495","33.167220376","15.838180856","3319.431506031291054580","0.043929695","0.023181063","0.069891485","277852.27","331843.150603129105458019"
"02-01-2025","NY-CMP-40588","Influencer","College Students","12","Facebook","50926","3289","1564","694","375454.00","140.18","College Students","11379","Kolhapur","6.458390605","21.100638491","6.098954213","2678.370666286203452703","0.089629156","0.042620857","0.201988472","375313.82","267737.066628620345270366"
"02-01-2025","NY-CMP-40928","Influencer","Premium Shoppers","15","WhatsApp","18745","555","133","80","32960.00","658.10","Youth","2035","Jamshedpur","2.960789543","14.414414414","3.931203931","50.083573924935420148","4.948120300","1.185765765","8.226250000","32301.90","4908.357392493542014891"
"02-01-2025","NY-CMP-41137","SEO","Tier 2 City Customers","26","Google, Facebook, Instagram","35316","1834","1087","578","329460.00","128.65","Premium Shoppers","5019","Hubli","5.193113602","31.515812431","11.516238294","2560.901671200932763311","0.118353265","0.070147219","0.222577854","329331.35","255990.167120093276331130"
"02-01-2025","NY-CMP-41215","SEO","College Students","26","Instagram","66178","8597","4680","2115","1423395.00","74.54","Tier 2 City Customers","7242","Kota","12.990721992","24.601605211","29.204639602","19095.72041856721223504","0.015927350","0.008670466","0.035243498","1423320.46","1909472.041856721223504158"
"02-01-2025","NY-CMP-41275","Email","College Students","22","Google","52249","1490","466","214","125190.00","977.48","Youth","18200","Jabalpur","2.851729219","14.362416107","1.175824175","128.074231697835249826","2.097596566","0.656026845","4.567663551","124212.52","12707.423169783524982608"
"02-01-2025","NY-CMP-41852","Paid Ads","Premium Shoppers","9","Google","45801","4530","1430","589","235600.00","317.96","Premium Shoppers","2359","Saharanpur","9.890613742","13.002207505","24.968206867","740.973707384576676311","0.222349650","0.070189845","0.539830220","235282.04","73997.370738457667631148"
"02-01-2025","NY-CMP-41959","SEO","Premium Shoppers","19","WhatsApp, Email","22616","2722","921","521","301659.00","516.50","Premium Shoppers","17270","Surat","12.035726918","19.140337986","3.016792125","584.044530493707647628","0.560803474","0.189750183","0.991362763","301142.50","58304.453049370764762826"
"02-01-2025","NY-CMP-42230","Influencer","College Students","17","Instagram, YouTube","54597","2296","642","411","168921.00","477.72","Premium Shoppers","4010","Jamnagar","4.205359268","17.900696864","10.249376558","353.598342125094197437","0.744112149","0.208066202","1.162335766","168443.28","35259.834212509419743782"
"02-01-2025","NY-CMP-43760","Influencer","Working Women","9","Facebook, Instagram","69743","7414","4121","1606","1112958.00","136.29","Premium Shoppers","12842","Jalandhar","10.630457536","21.661721068","12.505840211","8166.101694915254237288","0.033072069","0.018382789","0.084863013","1112821.71","816510.169491525423728813"
"02-01-2025","NY-CMP-43821","Influencer","College Students","30","Email","17510","1102","241","87","55941.00","1224.85","Tier 2 City Customers","12463","Meerut","6.293546544","7.894736842","0.698066276","45.671714903865779483","5.082365145","1.111479128","14.078735632","54716.15","4467.171490386577948320"
"02-01-2025","NY-CMP-43855","Email","College Students","14","Instagram, Google","79526","4828","1167","545","415835.00","337.54","Youth","7530","Amritsar","6.070970500","11.288318144","7.237715803","1231.957693902944836167","0.289237360","0.069913007","0.619339449","415497.46","123095.769390294483616756"
"02-01-2025","NY-CMP-44108","SEO","Working Women","17","WhatsApp, Email, Google","86001","2810","636","209","103037.00","682.73","Working Women","3790","Surat","3.267403867","7.437722419","5.514511873","150.919104184670367495","1.073474842","0.242964412","3.266650717","102354.27","14991.910418467036749520"
"02-01-2025","NY-CMP-44199","Influencer","College Students","26","Google","73708","6607","3243","1175","744950.00","190.05","Working Women","2950","Chennai","8.963748846","17.784168306","39.830508474","3919.757958431991581162","0.058603145","0.028764946","0.161744680","744759.95","391875.795843199158116285"
"02-01-2025","NY-CMP-44208","Email","Youth","25","YouTube, Email","44623","4111","1342","551","274949.00","290.79","Tier 2 City Customers","13269","Noida","9.212737825","13.403064947","4.152535986","945.524261494549331132","0.216684053","0.070734614","0.527749546","274658.21","94452.426149454933113243"
"02-01-2025","NY-CMP-44222","Influencer","Premium Shoppers","27","Google, WhatsApp","54948","2553","631","498","206172.00","159.78","Working Women","1544","Ranchi","4.646210963","19.506462984","32.253886010","1290.349230191513330829","0.253217115","0.062585193","0.320843373","206012.22","128934.923019151333082989"
"02-01-2025","NY-CMP-44816","Email","Tier 2 City Customers","20","Email, Google","44822","4749","2149","754","426010.00","89.10","Working Women","15109","Hyderabad","10.595243407","15.877026742","4.990403071","4781.257014590347923681","0.041461144","0.018761844","0.118169761","425920.90","478025.701459034792368125"
"02-01-2025","NY-CMP-44967","Paid Ads","Premium Shoppers","20","YouTube, Facebook","30934","4612","2750","1405","743245.00","55.64","College Students","17246","Gulbarga","14.909161440","30.464006938","8.146816653","13358.10567936736161035","0.020232727","0.012064180","0.039601423","743189.36","1335710.567936736161035226"
"02-01-2025","NY-CMP-45052","Email","Premium Shoppers","19","YouTube","14185","381","116","52","20800.00","2574.60","Youth","10222","Madurai","2.685935847","13.648293963","0.508706711","8.078924881534995727","22.194827586","6.757480314","49.511538461","18225.40","707.892488153499572749"
"02-01-2025","NY-CMP-45107","Social Media","Premium Shoppers","14","YouTube","50162","5426","2670","928","193024.00","242.57","Tier 2 City Customers","12805","Guwahati","10.816953072","17.102838186","7.247169074","795.745557983262563383","0.090850187","0.044705123","0.261390086","192781.43","79474.555798326256338376"
"02-01-2025","NY-CMP-45218","Paid Ads","Tier 2 City Customers","23","Google, Facebook, YouTube","67532","9973","2654","1804","557436.00","41.82","Premium Shoppers","5931","Amravati","14.767813777","18.088839867","30.416455909","13329.41176470588235294","0.015757347","0.004193321","0.023181818","557394.18","1332841.176470588235294117"
"02-01-2025","NY-CMP-45304","Email","Youth","21","Instagram, Google","61812","9013","3274","2138","880856.00","64.43","Tier 2 City Customers","19345","Hubli","14.581311072","23.721291467","11.051951408","13671.51947850380257643","0.019679291","0.007148563","0.030135640","880791.57","1367051.947850380257643954"
"02-01-2025","NY-CMP-45588","Email","Premium Shoppers","22","Google","50963","2381","904","614","219198.00","441.51","Premium Shoppers","19843","Pune","4.672016953","25.787484250","3.094290177","496.473466059658897873","0.488396017","0.185430491","0.719071661","218756.49","49547.346605965889787320"
"02-01-2025","NY-CMP-45767","Social Media","College Students","25","Instagram","15360","1154","671","334","123580.00","278.16","College Students","7248","Coimbatore","7.513020833","28.942807625","4.608167770","444.276675294794362956","0.414545454","0.241039861","0.832814371","123301.84","44327.667529479436295657"
"02-01-2025","NY-CMP-45951","Paid Ads","Tier 2 City Customers","5","Facebook","81524","7698","2997","1714","735306.00","107.22","College Students","17449","Jamnagar","9.442618124","22.265523512","9.822912487","6857.918298824846110800","0.035775775","0.013928293","0.062555425","735198.78","685691.829882484611080022"
"02-01-2025","NY-CMP-46140","SEO","Youth","19","Facebook, WhatsApp","42474","3075","1090","755","323895.00","86.93","Youth","19674","Kalyan","7.239723124","24.552845528","3.837552099","3725.928908317036696192","0.079752293","0.028269918","0.115139072","323808.07","372492.890831703669619233"
"02-01-2025","NY-CMP-46163","Social Media","College Students","29","Email, YouTube, WhatsApp","15484","1324","504","161","67781.00","1234.74","College Students","7518","Bhiwandi","8.550762076","12.160120845","2.141527001","54.894957642904579101","2.449880952","0.932583081","7.669192546","66546.26","5389.495764290457910167"
"02-01-2025","NY-CMP-46329","Social Media","College Students","16","Google","36063","4786","1139","741","566124.00","77.07","Premium Shoppers","4554","Ahmedabad","13.271219809","15.482657751","16.271409749","7345.581938497469832619","0.067664618","0.016103217","0.104008097","566046.93","734458.193849746983261969"
"02-01-2025","NY-CMP-46674","Influencer","College Students","27","Facebook, YouTube, WhatsApp","34856","4463","2440","977","380053.00","199.74","Working Women","3002","Kalyan","12.804108331","21.891104638","32.544970019","1902.738560128166616601","0.081860655","0.044754649","0.204442169","379853.26","190173.856012816661660158"
"02-01-2025","NY-CMP-47093","Email","Tier 2 City Customers","6","YouTube","94026","5939","1779","1099","520926.00","54.06","Tier 2 City Customers","14229","Hyderabad","6.316338034","18.504798787","7.723662941","9636.071032186459489456","0.030387858","0.009102542","0.049190172","520871.94","963507.103218645948945615"
"02-01-2025","NY-CMP-47581","SEO","College Students","23","YouTube, Facebook, Instagram","97460","3971","2232","1562","1213674.00","141.48","Working Women","16610","Mangalore","4.074492099","39.335180055","9.403973509","8578.413910093299406276","0.063387096","0.035628305","0.090576184","1213532.52","857741.391009329940627650"
"02-01-2025","NY-CMP-47673","Paid Ads","Working Women","11","Facebook, Email","44801","1430","582","387","262773.00","411.00","Youth","15714","Warangal","3.191893038","27.062937062","2.462772050","639.350364963503649635","0.706185567","0.287412587","1.062015503","262362.00","63835.036496350364963503"
"02-01-2025","NY-CMP-47789","Email","College Students","22","Google, Facebook, YouTube","66099","7884","4226","1919","629432.00","121.21","College Students","12674","Durgapur","11.927563200","24.340436326","15.141234022","5192.904875835327118224","0.028681968","0.015374175","0.063163105","629310.79","519190.487583532711822456"
"02-01-2025","NY-CMP-48268","Email","Working Women","8","Instagram","67791","2060","490","366","252906.00","373.44","Premium Shoppers","6923","Bhilai","3.038751456","17.766990291","5.286725408","677.233290488431876606","0.762122448","0.181281553","1.020327868","252532.56","67623.329048843187660668"
"02-01-2025","NY-CMP-49287","Social Media","Working Women","19","YouTube, Google","55224","7059","2368","1817","979363.00","91.10","Working Women","1671","Indore","12.782485875","25.740189828","108.737283064","10750.41712403951701427","0.038471283","0.012905510","0.050137589","979271.90","1074941.712403951701427003"
"02-01-2025","NY-CMP-49304","Social Media","Tier 2 City Customers","12","Email, YouTube","82699","6000","3209","1735","548260.00","88.83","College Students","2928","Jaipur","7.255226786","28.916666666","59.255464480","6172.013959248001801193","0.027681520","0.014805000","0.051198847","548171.17","617101.395924800180119329"
"02-01-2025","NY-CMP-49849","Social Media","Working Women","21","YouTube, Google, Email","11279","964","211","147","67767.00","347.78","College Students","12128","Udaipur","8.546856990","15.248962655","1.212071240","194.855943412502156535","1.648246445","0.360767634","2.365850340","67419.22","19385.594341250215653574"
"02-01-2025","NY-CMP-50006","Email","Premium Shoppers","14","YouTube, Email, Facebook","34892","3416","1557","1035","281520.00","53.63","Working Women","17963","Gaya","9.790209790","30.298594847","5.761843790","5249.300764497482752190","0.034444444","0.015699648","0.051816425","281466.37","524830.076449748275219093"
"02-01-2025","NY-CMP-50300","Email","Youth","19","YouTube, Instagram","48885","6051","2072","875","640500.00","339.65","Youth","10740","Nanded","12.378030070","14.460419765","8.147113594","1885.764757838951862211","0.163923745","0.056131217","0.388171428","640160.35","188476.475783895186221109"
"02-01-2025","NY-CMP-50494","Influencer","College Students","27","WhatsApp, YouTube, Instagram","40633","5056","1691","792","515592.00","366.84","College Students","12055","Coimbatore","12.443088130","15.664556962","6.569888013","1405.495583905789990186","0.216936723","0.072555379","0.463181818","515225.16","140449.558390578999018645"
"02-01-2025","NY-CMP-50868","SEO","Premium Shoppers","8","WhatsApp, Email, YouTube","65031","3516","1872","1128","489552.00","123.10","Premium Shoppers","4512","Ajmer","5.406652212","32.081911262","25.000000000","3976.864337936636880584","0.065758547","0.035011376","0.109131205","489428.90","397586.433793663688058489"
"02-01-2025","NY-CMP-50907","Email","Tier 2 City Customers","28","Instagram, YouTube","61650","5603","2992","1504","924960.00","51.40","Youth","10359","Madurai","9.088402270","26.842762805","14.518775943","17995.33073929961089494","0.017179144","0.009173656","0.034175531","924908.60","1799433.073929961089494163"
"02-01-2025","NY-CMP-51042","Paid Ads","College Students","21","Email, YouTube","76558","9985","5318","1700","392700.00","107.68","Tier 2 City Customers","13866","Chandigarh","13.042399226","17.025538307","12.260204817","3646.916790490341753343","0.020248213","0.010784176","0.063341176","392592.32","364591.679049034175334323"
"02-01-2025","NY-CMP-51801","Social Media","College Students","21","Email","56742","5287","2760","2136","1070136.00","82.54","Premium Shoppers","13404","Dehradun","9.317613055","40.400983544","15.935541629","12965.05936515628786043","0.029905797","0.015611878","0.038642322","1070053.46","1296405.936515628786043130"
"02-01-2025","NY-CMP-52091","Paid Ads","Working Women","18","WhatsApp, Google, Instagram","67642","6437","3638","2464","1414336.00","40.61","Premium Shoppers","8858","Aurangabad","9.516276869","38.278701258","27.816662903","34827.28392021669539522","0.011162726","0.006308839","0.016481331","1414295.39","3482628.392021669539522285"
